exchange,chain,block_height,ts,address,contract_name,contract_address,contract_ticker_symbol,balance
binance,bsc,17599753,2022-05-07 14:59:38,0x3901087c6b364d11d575358569056f8702865998,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0x38fec874c10eb94cf1e4dac6169f1288aebe4f44,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0x6b562f79e9e3f61eb708b954806d87e9cfe28152,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0xf6534e095bded445dc01d125e88b70fba28add44,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0x130f1c9f3004dccc5209fee06e9970a6d5962f67,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0x60c1b7a6659250af0741a192a727c3afdea77bb9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0xc531804a45d713e46096592010683adad9b151f3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0x701e53f7f4eaff674e8e223e085e97c0d570361b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0xefd2159d78ff9b5feff3eb197ce968e5cfb4cc75,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0x09ff5350d75fcca48b46f6e3545189ed00212fbc,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0x8556509810db13ee3dc24da995ceba5fd262bb20,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0xed50f38afa614f9e75405c0c42dd5762ed217362,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0xde40af293ebb9143df7e41822fb8a0eff5ba54d8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,5
binance,bsc,17599753,2022-05-07 14:59:38,0xc58ee862ab67e76aa8220fc06c6da9f86f8aa825,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.993251264
binance,bsc,17599753,2022-05-07 14:59:38,0xb61ebf482e58d21a93e0a2dfd210b6bebc0a4617,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.98807
binance,bsc,17599753,2022-05-07 14:59:38,0x64b362c2d064a59c8b60501ac61cff113125fda8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.988045474
binance,bsc,17599753,2022-05-07 14:59:38,0xf10bedf838860f5dc4d4e2b9f1d0747e45cb3cbc,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.983811537
binance,bsc,17599753,2022-05-07 14:59:38,0x16ef87225a5c76dfe7062640070f86e44fd621ad,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.971965605
binance,bsc,17599753,2022-05-07 14:59:38,0x76a2614088eb4b3e78693b0f0148573f1712add9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.966500263
binance,bsc,17599753,2022-05-07 14:59:38,0x121554f23e4aead4af2a0817683dfd877223c61a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.959472749
binance,bsc,17599753,2022-05-07 14:59:38,0x28009e9f26d0a87807c49e5481128f91b05a383f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.95182688
binance,bsc,17599753,2022-05-07 14:59:38,0x3a5e4153aa76d9c071a1473596d0a07681fe985a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.934764458
binance,bsc,17599753,2022-05-07 14:59:38,0xe46eace2128992b16b4741b1ec1f108de53e0393,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.933451616
binance,bsc,17599753,2022-05-07 14:59:38,0x5e370f513fe1526512a7a6667c6bedf41b4648ff,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.931519148
binance,bsc,17599753,2022-05-07 14:59:38,0x880b0f49cc2b1e8b4b4e55d9e3c217fde6f1951b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.921597404
binance,bsc,17599753,2022-05-07 14:59:38,0x7f39f1fbfb591d2cfd57925b38f6e3827a88a89f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.908153681
binance,bsc,17599753,2022-05-07 14:59:38,0x1d81d43f34dc0c5f1bac4439cd257ec4b3b2137b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.9
binance,bsc,17599753,2022-05-07 14:59:38,0xa9da67dead5e852ede8611aa8935c14ac29822d4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.88413903
binance,bsc,17599753,2022-05-07 14:59:38,0xf113945b2c5773a3257de8b1d9835e85373b3631,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.876412705
binance,bsc,17599753,2022-05-07 14:59:38,0x9d8842dce534e8ffc3b3cd5ce4fd9a4d9a6e0af9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.85
binance,bsc,17599753,2022-05-07 14:59:38,0xaac4071ce3d2ce3b13f0102e388762d4cab2d57f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.838004827
binance,bsc,17599753,2022-05-07 14:59:38,0xc08cd554819679a8cec8c1f2832a78abaf8bdd89,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.828441695
binance,bsc,17599753,2022-05-07 14:59:38,0x2c0a7a0feb0e4dc1f62cf1850760bdba271061c2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.82
binance,bsc,17599753,2022-05-07 14:59:38,0xaa8abffe8250acaef889e1cc738c8eabcc29fc05,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.817026466
binance,bsc,17599753,2022-05-07 14:59:38,0x0684798e67792dbacbf39472cf9d93bc5f1d8be7,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.81
binance,bsc,17599753,2022-05-07 14:59:38,0x7d46ddf7afe78e0b382c11ceea085c8c993962a6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.805408449
binance,bsc,17599753,2022-05-07 14:59:38,0x9949ce301cfe5f08887ffa6f80088870b71c93ef,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.8
binance,bsc,17599753,2022-05-07 14:59:38,0x44faa860d1465a1083b310f268a3c646c32f10b8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.8
binance,bsc,17599753,2022-05-07 14:59:38,0xd2ad4664b2d67fe6ba3d075e482cfef909bcc670,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.77
binance,bsc,17599753,2022-05-07 14:59:38,0xf563f2584e07c7532b8fa2159a6775174bcaa2b8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.760704226
binance,bsc,17599753,2022-05-07 14:59:38,0x61e71063c545cda216fd8b5b6c361cbb69e6a02b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.75
binance,bsc,17599753,2022-05-07 14:59:38,0xf36c49266b5af63a272a990d72f2d1b88522be60,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.724318236
binance,bsc,17599753,2022-05-07 14:59:38,0x66e655b5a51b3293921fda985ba3de6ce5830abb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.721786
binance,bsc,17599753,2022-05-07 14:59:38,0x341fbd5ff402a9a47850be5ba41a60b53ff28088,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.72
binance,bsc,17599753,2022-05-07 14:59:38,0xa865c81ebf0ebce7399bb29dca08fc6818415df1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.711546348
binance,bsc,17599753,2022-05-07 14:59:38,0x75557a953e06db62d417c03aa31d9deba5d9d665,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.68317
binance,bsc,17599753,2022-05-07 14:59:38,0x7ac9043e28eacf30fc4b1a44758b6f9274affa5c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.62703
binance,bsc,17599753,2022-05-07 14:59:38,0x82e069c9e3ceac5df11e716956e5458b0ef8b900,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.616727113
binance,bsc,17599753,2022-05-07 14:59:38,0xa0d9eb0a0f7bd417425a4519d1687d10801e61cb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.57579
binance,bsc,17599753,2022-05-07 14:59:38,0xb6414c4fc397eb3241cb19f2e63c271d17b6d54b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.497070319
binance,bsc,17599753,2022-05-07 14:59:38,0xf6b6259420de407b6214c8b63ae688fbea5204b7,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.495651567
binance,bsc,17599753,2022-05-07 14:59:38,0x056bdbaccf24e1b35de6483bcb0beaa080e521f5,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.48958
binance,bsc,17599753,2022-05-07 14:59:38,0x49d8cc08b05c63380c6d0e006c6c2140539ffb29,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.483813
binance,bsc,17599753,2022-05-07 14:59:38,0x098c361c59953706baa72b74e80a55314928b206,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.454931214
binance,bsc,17599753,2022-05-07 14:59:38,0xd96303d9ffc4aecc0ff3d9f7b255ade3bb54aaa9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.420834974
binance,bsc,17599753,2022-05-07 14:59:38,0x90ce44d5171619d16a996adb4b0a20456e610d6d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.405538426
binance,bsc,17599753,2022-05-07 14:59:38,0xd7aaaa769a714d48b9b1e1cc273ab6872afea729,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.403499
binance,bsc,17599753,2022-05-07 14:59:38,0x3b8c84f12672ac566df5912b450d75d0659963f6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.395150174
binance,bsc,17599753,2022-05-07 14:59:38,0xe576cf72dab3c34b0bc1ccbb4715e1608cbfde9c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.308259604
binance,bsc,17599753,2022-05-07 14:59:38,0x025149c1514fb7a304c53c371d8405971d24e535,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.302669563
binance,bsc,17599753,2022-05-07 14:59:38,0x31f3cd0f9feb407d0364713af1a5474e9cf5d998,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.251824397
binance,bsc,17599753,2022-05-07 14:59:38,0x5777c7e15f448e007991cab6625c6359b908d8f0,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.228807333
binance,bsc,17599753,2022-05-07 14:59:38,0xff88bcadb30f0ff9dd6b017ba94b67a2764fde0a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.152474886
binance,bsc,17599753,2022-05-07 14:59:38,0xe67b6a9da3213c911553b4240d34a9f5aba2e1a5,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.139836002
binance,bsc,17599753,2022-05-07 14:59:38,0x1b58ceffe3add1d2be4d2963386af261217c6a14,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.135904725
binance,bsc,17599753,2022-05-07 14:59:38,0x04b856701c9d24ec56a2c27b7be3aa63a722e9b7,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.131899113
binance,bsc,17599753,2022-05-07 14:59:38,0x5808acccbda7c3bd6013fee8c8e34dcdc9ffbcd3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.11445
binance,bsc,17599753,2022-05-07 14:59:38,0x003d2437b80432af7e5c03484e9a8abe8ec4ef1d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.109917273
binance,bsc,17599753,2022-05-07 14:59:38,0x62f502dfa8ae32f838a67bd972b1db3f01c9c997,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.1
binance,bsc,17599753,2022-05-07 14:59:38,0x798d813af66826b6139b65e0b4a37a1652ae67c1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.096288733
binance,bsc,17599753,2022-05-07 14:59:38,0x394985aa16ef6af4375764bdff8a7c4128b8304b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.095818976
binance,bsc,17599753,2022-05-07 14:59:38,0x0e0625124dce3ba779dbd7f82db9ad6c0f341593,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.08622787
binance,bsc,17599753,2022-05-07 14:59:38,0x98a32481ef2c878e88776888d71483f9d7086e19,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.078653313
binance,bsc,17599753,2022-05-07 14:59:38,0xd700aeccf75fcbee7f54587eb94f878927e44cf6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.078005958
binance,bsc,17599753,2022-05-07 14:59:38,0xbb366b4033f3ad4d77cdaf01e86e11c5b62c2dab,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.01123276
binance,bsc,17599753,2022-05-07 14:59:38,0x5e0d60684b096c487609eca1183d048b18d76223,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4.009205975
binance,bsc,17599753,2022-05-07 14:59:38,0x3a385c450d881e820e22a98c86e4c39efda7b9a9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0xaa6ce9c137410f76d40fbff086383ee4c3897b7e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0xd880c89cf85f18455ba1360c76a7c2d9eaff9f19,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x33556190b9a559f2d5b4234285cd6df188b675ed,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x8e00dc667d9b7f675eeb51f12daf3ca06dd35231,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x9bfeb7dcc0dd2fa3de8b8d8409f3857b50081d4c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0xa471ef0560b0e196c1b23026d1284384a8e0588a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x66dfdd98fa54219d564fe7796dac5769a1ef391d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x9028f0a9a2bad340639a810443f16707ca30704a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0xb4f17383fa7ca46b0a76b8251976d0345e64a72b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x3117b12c29c70f70a622f44d79d9e99512e63431,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x1a7264e3725d707660ab071e95470b2ee8b79f9e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x857d186958a33a206ce354977572b145d43563ee,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x834a201f2aa1e1241050284693eba0d483a54209,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0xdc63b30010b9ee1f57f1924dc0303542bf59e82c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x56f9a4b18ffc2d58d7aad7b4a60dc5579fc83434,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x8333748cca109142312e6dad2be07523d16e2066,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0xf756773c7603938a21a614402fbae5a2ba1bdaeb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x1666804a27d58fe0076a7173cdd12352c98cdcc2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0x0b6583dcd8ff4ac1e268945854156c0f935342f6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,4
binance,bsc,17599753,2022-05-07 14:59:38,0xe8308e5c9c3c31515028cd4aa1118ff1b3f90062,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.999965538
binance,bsc,17599753,2022-05-07 14:59:38,0x515c2c1d555594a63638d98b4ff0631e7ae5af54,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.994265054
binance,bsc,17599753,2022-05-07 14:59:38,0x514d7cb2a538d03508f432236f20938957861ad4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.993472152
binance,bsc,17599753,2022-05-07 14:59:38,0x21d55d5dd285f0167e4198375ac8ad0d88eb2c54,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.97992615
binance,bsc,17599753,2022-05-07 14:59:38,0x7d13fd10fb9365fef2d69b0eff4efe5cc5c73ba4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.969603559
binance,bsc,17599753,2022-05-07 14:59:38,0xabf915aaa545b48721e122c20a20b340e0635536,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.964476297
binance,bsc,17599753,2022-05-07 14:59:38,0xf3651eb4a5fbb537834c94376df8269a30e76857,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.95212
binance,bsc,17599753,2022-05-07 14:59:38,0x222e4fa33f538e69b36a5ea6db96a09e86879afe,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.948435305
binance,bsc,17599753,2022-05-07 14:59:38,0xae732ad45f9824b4dd575ac22dfba6ea98ff0f0e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.932099628
binance,bsc,17599753,2022-05-07 14:59:38,0x3017ef8cb44e1825dce6cc451a00e78ace488a94,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.929538751
binance,bsc,17599753,2022-05-07 14:59:38,0x4b0e9a320dd3cc9afb20365b713e4b1c47c4a641,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.91292282
binance,bsc,17599753,2022-05-07 14:59:38,0xf748dcd0f9ef29d4135efb2774742ee50a2d8214,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.9
binance,bsc,17599753,2022-05-07 14:59:38,0xf66fec5ccc772548436dbea2a0a18e2596af3754,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.87
binance,bsc,17599753,2022-05-07 14:59:38,0xff4344e1c031abf0b7eb027fc181a6cc2e591e12,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.846458
binance,bsc,17599753,2022-05-07 14:59:38,0xbc87e3c64705e260737fb3b4404338fa73640b7d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.84447
binance,bsc,17599753,2022-05-07 14:59:38,0xc462c30bbb7101ccd126896bd4ab6a14aaf58056,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.829433
binance,bsc,17599753,2022-05-07 14:59:38,0xb0f20c2d50d445db395299f5a8e8f5f1b3b228c6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.758049185
binance,bsc,17599753,2022-05-07 14:59:38,0xa52e4562fb5d819af10d7622bdfd2e7c1c53e226,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.725519679
binance,bsc,17599753,2022-05-07 14:59:38,0x7c343b2987348c42b24871c8290b021cdaae87b8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.72343
binance,bsc,17599753,2022-05-07 14:59:38,0x78935e2b1777669176812e203ccd8cf549e384de,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.71858779
binance,bsc,17599753,2022-05-07 14:59:38,0x12f5444efc6e9f22ec1f48cfd95c0b903eabecb3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.700000335
binance,bsc,17599753,2022-05-07 14:59:38,0xd6256ba85938dfc94ff9fc91475f95484ef3c51b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.69384571
binance,bsc,17599753,2022-05-07 14:59:38,0x78a0a7f26a8fe0f900780a4eb1728a361ba6b9cb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.657588
binance,bsc,17599753,2022-05-07 14:59:38,0x9e37b69c8c23f1951ad6e7c47e9fa41e95f2b37b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.64638
binance,bsc,17599753,2022-05-07 14:59:38,0x59f8b05193a560ef94421c18fea6112fb8313e54,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.610728
binance,bsc,17599753,2022-05-07 14:59:38,0x04a2545dd8aeab58a968f3957890434eaa0008e4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.55165046
binance,bsc,17599753,2022-05-07 14:59:38,0x95e6fe55a4baef9ab798880f64ca6f2da5a79c02,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.506090643
binance,bsc,17599753,2022-05-07 14:59:38,0x26dfcf18abcca12f7876637c9db7c1ec78ca5a10,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.5
binance,bsc,17599753,2022-05-07 14:59:38,0x48b3323e97973e6c16b0cd3ebb180adecb5debde,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.480546962
binance,bsc,17599753,2022-05-07 14:59:38,0xb12421d386f05cdfdd365f9349c230f597433d6b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.375036419
binance,bsc,17599753,2022-05-07 14:59:38,0xae49fc20facd1bb3814cc65cf3ac129c1c2d90a8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.31397
binance,bsc,17599753,2022-05-07 14:59:38,0xe080eae996d0855678226db09ee1df1ee49740f1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.28316
binance,bsc,17599753,2022-05-07 14:59:38,0x1b8f11b6654f41554453915cd6bbcc7786a9e7a4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.28207
binance,bsc,17599753,2022-05-07 14:59:38,0x58d54677fcc21327d2f8b5dd342ca5b8fb531662,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.201426003
binance,bsc,17599753,2022-05-07 14:59:38,0xdc7176315fe570510f2488c21315818d943c69c9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.2
binance,bsc,17599753,2022-05-07 14:59:38,0xff24f8d5f90f6eb6311bc1582af651c98e99f40f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.181898209
binance,bsc,17599753,2022-05-07 14:59:38,0xa74f5f2348ba8b77fb8e903ff2c3587ff91ca794,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.132613
binance,bsc,17599753,2022-05-07 14:59:38,0xb8424278bf163be35b5f8b59172f5bdeae890f72,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.09
binance,bsc,17599753,2022-05-07 14:59:38,0xaa60124f4ff00673043ec8f0ce8f563df9b2812f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.08959
binance,bsc,17599753,2022-05-07 14:59:38,0xd6ce3afa6d11900da67d1600b85b61699828b5fc,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.03436
binance,bsc,17599753,2022-05-07 14:59:38,0x3462fd9320752b5f22d20d622ff1987763a801f7,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.029069256
binance,bsc,17599753,2022-05-07 14:59:38,0x9e77bff980b95f3762840a03f400f1f87ae0a2a6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3.000000514
binance,bsc,17599753,2022-05-07 14:59:38,0x7de8539c2fb5bf0f01525bfa62e4eb12a93bcd10,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3
binance,bsc,17599753,2022-05-07 14:59:38,0xf9b0294aa821bea01351b0ab01e599e87a692b97,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3
binance,bsc,17599753,2022-05-07 14:59:38,0x43a02fd1e6842bc50e9d99b83c1ee0cadcf63ef4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3
