height,address,token,amt
7544910,cre10c8lam0yfvmm3ydh8xqkeq73qrr6va0rguhupe,LUNA,43.069446
7544910,cre10ccpp95fs42f8hnae23x2ej8wkus0hztfmqgms,UST,1.31
7544910,cre10cexzazvlq4dkvqn4f86r4s98zuv3r4ffejry3,LUNA,111.762276
7544910,cre10cexzazvlq4dkvqn4f86r4s98zuv3r4ffejry3,UST,7267.879654
7544910,cre10cjw2ema3ttksfwrtduc0zzzvqawgakdh7eq02,UST,1.389209
7544910,cre10cqnmx7k2wz5ew6re9kx97e746mt5a8vwa7599,UST,0.054493
7544910,cre10cqu7a6jyh86a595d30p2k0wpdnl49stwa6hf6,LUNA,33.272798
7544910,cre10cqu7a6jyh86a595d30p2k0wpdnl49stwa6hf6,UST,6077.330701
7544910,cre10cu6dfvz3zkfanm2lvm3ww0p50a9yk8ht02dy0,UST,6.189486
7544910,cre10cwu2sn7ck8dyt0mlq2a8rqkt0jkumnrfgvwz3,LUNA,0.283513
7544910,cre10cwu2sn7ck8dyt0mlq2a8rqkt0jkumnrfgvwz3,UST,23.904281
7544910,cre10czuca2c0usyew5632gaakykq9mkaucu2g5axp,UST,25.312828
7544910,cre10d3ske2fvurg80z48cd3j92e30mqzd2qr6rkph,UST,718.659516
7544910,cre10dfyd33telr5rkl7ce0zfutmefyn6psrjkeaxu,UST,33.303059
7544910,cre10dg2vw4z7xztp3vqkqcxk76ekgapsw2amjd83r,UST,4.659232
7544910,cre10djf5ksd65v8p83vqf8acaznhk3jht5cze6kys,UST,0.170343
7544910,cre10dplltqdh0dzls2l8yav0s2u5aqtua35vc5wjp,UST,86.721144
7544910,cre10dpvy828njl7z7vyd6l6867wp8ehrnz32rqnrx,UST,0.299829
7544910,cre10dt0j5yafzl7fw7lhy7uzulwlfzggtxvksxumw,LUNA,0.63053
7544910,cre10dtw9x63x2rmy6qs622pdm9e9350wg8p42gcwl,LUNA,0.16179
7544910,cre10dutcucqly40qr50a2nzq0ej3zjq2u830htf9q,LUNA,0.870262
7544910,cre10dvaa7x4fts84zmsll9q7lcd7mzuxlv7r95dlr,UST,260.715579
7544910,cre10dvaa7x4fts84zmsll9q7lcd7mzuxlv7r95dlr,LUNA,5.849188
7544910,cre10dxk9wptx4l7k3gay5p6806n3vezvdelwn6gxc,UST,0.080121
7544910,cre10e8qg0a6pqznhkprwdwe28csyevxv38vdx2rra,UST,35.886791
7544910,cre10e8zyhyyq82vyyktk8jnj368euqlhgqxl87tk4,LUNA,101.686299
7544910,cre10ecq3cferjwcu7vmq8dwa8ms558996qjg4tg49,LUNA,14.83023
