height,address,token,amt
7009137,sif149dg08qu83r864syytnfsncyysyrkl872vup2h,LUNA,97150.9617313675
7009137,sif149jf83jhydmlu37e6xp6agk3vzzysdlvlljulv,LUNA,13836.7367852497
7009137,sif149s2gvrncljdrtqs44ff48nw4e3ly43hfkuymt,LUNA,2327.00856633294
7009137,sif14a58crcwrxf0ka2wgkytevaxj695t0tp0pqsr4,UST,4.4766592159623
7009137,sif14dyagct9svcxwzaayushffhgtn297ku28sm8ad,UST,0.88106843855548
7009137,sif14erawwyl58aqepm23u8da6sgg7q7emxd2pfq6v,LUNA,120858.368631744
7009137,sif14feenh5q5r9ru75w527vdm3jdmaxnm94xjqjnn,LUNA,1512.37222747583
7009137,sif14gzyqslyztvewsddlhx7zsfjjj24vvxcjjrszd,LUNA,22022.9225799826
7009137,sif14hxuwcl6cyz76xgsfxjueekg9de6a0l3n4u2p7,LUNA,98564.7194196671
7009137,sif14lprnly05m2zak4rv0law2klngtl3efw5pr7du,LUNA,14364.41317991
7009137,sif14myxrwd0eskczfthtnate2ag8puuwmhmxsl3dc,UST,586.195827964018
7009137,sif14q60cfz4nm52wru8ue8r3vl9f2v75hj8jlnq9k,LUNA,3920.80169771696
7009137,sif14rcw3sh7rn9m3v6d3pa2vkzlnl8xjd6nx8wy7j,LUNA,293.323372334516
7009137,sif14sk9607pdfjufnnz8c3l7te0rp8jtk8u7fzlpl,LUNA,202663.372019968
7009137,sif14stne8lgf6nujnl0p2pq74q6uwch6x48tmyk24,LUNA,44152.7823191829
7009137,sif14sxyxex66kmqjyyyrdwq8eker6h4ajamms0lmq,LUNA,1898.45921907329
7009137,sif14ug2kqr858h0xslszu3ghz9fpr5sxvhqcve4dv,UST,87.1196231372621
7009137,sif14vh0vpc3nwayca5ce8hxyhq9gxuwe936tu7mlf,LUNA,6343.38202599307
7009137,sif14wc2gr5tx69vrqreyfwzv33afz7nd7chzhruke,LUNA,35786.2248424177
7009137,sif14wnuhpgkzgnh7z908dsukskn7yujmr8lg24uuc,LUNA,74651.7615377546
7009137,sif14x4pv78ujvapm0r6u77ej64p57wylw5c8c67wl,LUNA,1900.24753803541
